"activity_subset","percentile","value","strategy","strategyLabel","strategyGroup","strategyType"
NA,0.17,6.45453344131445,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.18,6.78778821267978,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.19,7.11136436500092,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.2,7.4444399162167,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.21,7.76407421431819,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.22,8.10548989344308,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.23,8.47134225225643,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.24,8.83294004986747,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.25,9.18562644042153,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.26,9.56370059159018,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.27,9.95047819097391,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.28,10.3584695835379,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.29,10.7570457175561,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.3,11.1415011400819,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.31,11.5441725232019,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.32,11.9374337608231,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.33,12.3615323050334,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.34,12.7731480916925,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.35,13.2083576302193,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.36,13.6636132219004,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.37,14.1037580654195,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.38,14.5764494017356,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.39,15.0414632476938,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.4,15.5094133855254,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.41,15.9832940348863,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.42,16.4530608997877,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.43,16.9449270118501,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.44,17.4463190733221,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.45,17.927592223782,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.46,18.4349023066271,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.47,18.9460357564392,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.48,19.4244113712726,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.49,19.9467386871235,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.5,20.44277033671,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.51,20.9422398532986,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.52,21.4316542828647,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.53,21.9442309019565,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.54,22.4624806971694,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.55,22.9799512432197,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.56,23.5264297329914,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.57,24.0477977054489,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.58,24.6228596618279,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.59,25.168471157658,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.6,25.6963442294836,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.61,26.2499492902494,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.62,26.8007797167199,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.63,27.3783089866356,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
