email,expertLabel,timestamp,which_phase,strategy,strategyLabel,strategyType,strategyGroup,exclude,range,lo,hi,comments_lo,comments_hi
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:14:11Z,2,bads_outpatients,Elective surgery - recommended mainly outpatient procedure,length of stay reduction,Planned surgical activity (adult),0,44,7,51,"Loss of a cohort of experienced senior consultants through early retirement.
Experience improves technique and decision making for selection of appropriate cases for OP environment",Improved minimally invasive procedure training and access to improved technology for OP procedures (interventional endoscopy would be a good example). Maintain senior clinicians amongst the workforce to maintain high quality outcomes and avoid complications
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:58:01Z,2,medicines_related_admissions_implicit_diurectics,Medicines related admissions (implicit - diuretics),inpatient admission avoidance,Hospital activity ameanable to medicines management,0,44,0,44,"It's diuretics but who's picky? 
Capacity demand gap in hospital OP clinics and primary care for medication review.
Lack of follow up (virtual and real) by services such as heart failure specialist nurses or renal team.
","Improved capacity for regular follow up (possibly with remote monitoring) by renal / cardiology heart failure specialist nurses and primary care to adjust diuretic dosing and monitor bloods.
Review by pharmacist teams of those on combination diuretic therapies to highlight to GP for review.
Interoperability of EHRs providing access to medication record across clinical pathways. 
AI facilitated medicines review in polypharmacy"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:10:48Z,2,ambulatory_care_conditions_vaccine_preventable,Ambulatory care sensitive admissions (vaccine preventable conditions),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,46,0,46,"Poor workforce planning for primary care. 
Austerity with poor hospital estate and buildings promoting airborne viruses. Has covid-19 pandemic taught us nothing?
Poor estate contributing to Clostridium difficile rates.","Improved compliance with vaccination programmes, primary care, community programmes (schools, looked after children, hospitals, prisons, care homes). Staff & patients vaccinations rates. 
Clean air in workplace (including hospitals) will be required to reduce respiratory  illnesses such as covid-19 & flu.
Permanent funded open accessible vaccination hubs in local community sites with access to patient EHRs. Move these out of primary care sites where possible."
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:12:26Z,2,ambulatory_emergency_care_moderate,Ambulatory emergency care (moderate potential),length of stay reduction,Emergency department and acute medicine activity,0,46,0,46,No access to primary care / community care for infection hubs (paediatric infection clinics) ,Increase paramedic first responders with authority to see & treat on site
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:15:07Z,2,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),outpatient attendance avoidance,Planned surgical activity (adult),0,47,3,50,Ongoing concerns re delays in primary care and for subsequent new patient referrals,"Facilitate an internal version of 'advice and guidance' (2-5 day turnaround) between consultants to facilitate rapid advice and triage thus avoiding long waits for inappropriate referrals.
Many cases can be dealt with remotely or initial investigations recommended / requested with GP communication included whilst avoiding unnecessary delay"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:57:10Z,2,medicines_related_admissions_implicit_anti_diabetics,Medicines related admissions (implicit - anti-diabetics),inpatient admission avoidance,Hospital activity ameanable to medicines management,0,48,0,48,"Staff shortages amongst specialist nurse teams in hospital & community.
Restricted access to primary care slots at short notice.
Long waits for secondary care OP slots.","Expansion of specialist diabetes nursing teams in hospital and across community care to prevent errors with diabetes medication and improve diabetes control.
Mobile working through connected EHRs with access to medication list.
Remote monitoring of diabetes control.
Transition to more modern better tolerated diabetes medication.
Expansion of insulin pump patient cohort.
Implementation of AI in diabetes management & insulin pumps"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T14:00:55Z,2,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,48,0,48,"Lack of primary care access
Lack of infection hubs over winter
Ongoing austerity programme","Improved vaccination compliance.
Reduction in poverty & thus neglect / non accidental injury. Reduction in energy costs thus better heating and nutrition in children.
Introduction of community paediatric infection hubs for assessment and early review.
Free school meals and breakfast clubs for children.
Improved access to same day primary care review."
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:15:36Z,2,consultant_to_consultant_referrals-adult_surgical,Consultant to consultant referrals (adult non-surgical),outpatient attendance avoidance,Planned medical activity (adult),0,50,0,50,Ongoing concerns re delays in primary care and for subsequent new patient referrals,"Facilitate an internal version of 'advice and guidance' (2-5 day turnaround) between consultants to facilitate rapid advice and triage thus avoiding long waits for inappropriate referrals.
Many cases can be dealt with remotely or initial investigations recommended / requested with GP communication included whilst avoiding unnecessary delay "
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:33:20Z,2,left_before_treatment-adult_walk-in,Patients who leave before being seen (adult walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,50,0,50,Ongoing long waits in ED,"Better triage prior to entering the ED. 111 or triage to Urgent care in place of ED.

Improved streaming and front loaded consultant / senior decision making as near to arrival as possible. See & treat model with separate staff and floor space
dedicated to this cohort. All 'majors' diverted to separate area. Maintain focus on high turnaround in minors stream.
"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:58:36Z,2,medicines_related_admissions_implicit_nsaids,Medicines related admissions (implicit - NSAIDS),inpatient admission avoidance,Hospital activity ameanable to medicines management,0,50,0,50,"High waiting lists for operative procedures to relieve pain (i.e. hip & knee replacements). 
","Reduction in overall prescribing rates of NSAIDs and reduction in across the counter purchase. (need data on both).
Reduction of waiting lists and reduction in patients in pain will reduce NSAID consumption.
Better decision support in electronic prescribing systems to avoid concurrent use of NSAIDs & ACEI / ARBs & diuretics. Decision support to avoid NSAID use in CKD
Pharmacy led (AI assisted) medication review in community settings (primary care, care  homes etc)"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T14:00:51Z,2,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,50,0,50,"Loss of senior decision makers at the front door in ED through early retirement or loss to service through burn out. More junior staff are more likely to default to admit.
Staff shortages in AHPs","More senior decision making at the front of ED to effectively triage patients and avoid unnecessary investigation or intervention unrelated to the presenting problem. Increased presence of frailty teams in ED. Frailty OP urgent slots as one stop shop fully staffed with MDT.
Appropriately staffed clinical decision units alongside EDs.
Open access to primary care slots thus avoiding attendance at ED with conversion rate to admission"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:51:56Z,2,low_cost_discharged-adult_ambulance,Low cost discharged attendances (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,51,0,51,"Poor access to primary care & mental health services
Long hospital waiting lists","Improved access to early primary care & or mental health services.
Improved NHS dental service.
Reduced waiting on specialist OP services (COPD, heart failure, rapid access chest pain clinics)"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:13:05Z,2,ambulatory_emergency_care_very_high,Ambulatory emergency care (very high potential),length of stay reduction,Emergency department and acute medicine activity,0,52,0,52,"Poor workforce planning
Lack of investment in waiting list reduction
Poor estate and imaging backlog","7 day a week specialty senior review for ED attendees
CDU / ambulatory areas established alongside all EDs.
Front door frailty service 7 days a week aligned with equivalent pre-emptive outpatient one stop shop clinic.
ED / Cardiology dual accredited consultant presence availability at front door
Specialty patient assessment areas on specialty wards allowing avoidance of ED all together (renal / haematology / cardiology / respiratory) .CDU will try this but staff will be anchored to their own clinical areas"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:21:46Z,2,evidence_based_interventions_ent,Interventions with limited evidence - ENT,inpatient admission avoidance,Planned surgical activity (adult),0,52,33,85,"Poor health care IT systems due to lack of funding.
Lack of evidence base to convince clinicians. Where debate remains, design of studies to elucidate the answers: i.e. varicose vein surgery vs risk reduction for long term chronic venous ulcers","Better implementation of nationally agreed procedural codes allowing better governance of waiting lists.
Early MDT review of patients considered for any of these coded procedures (no individual can add to the waiting list: it would require MDT as well as ICS approval)"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:24:37Z,2,evidence_based_interventions_vasuclar_varicose_veins,Interventions with limited evidence - Vascular,inpatient admission avoidance,Planned surgical activity (adult),0,52,33,85,,
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:11:42Z,2,ambulatory_emergency_care_high,Ambulatory emergency care (high potential),length of stay reduction,Emergency department and acute medicine activity,0,57,0,57,"Continued pressure on ED departments with inadequate access to senior specialty review in ED 7 days a week
No (limited) access to front door frailty service
Failure to meet primary care demand and failure to reduce capacity demand gap for OP clinics resulting in 'crash landers' in ED","Improved provision of clinical decision units preventing / ambulatory care units
Improved access to emergency clinic slots
Increased provision of 7 day service for acute care across all specialties
Access to urgent clinic slots for review 7 days a week
Improved access to pre-emptive frailty one stop shops
Improved access to urgent imaging from primary care & ED
Alternative access for paediatric community review clinics with open access follow up clinics to prevent admission to acute trusts of viral children"
Kiy/6+otXOFeCE4vNU6j1KZzzO7ksXmY6LUcNnM82Bc=,e11,2023-11-01T13:14:35Z,2,cancelled_operations,Cancelled operations,inpatient admission avoidance,Planned surgical activity (adult),0,58,0,58,Lack of social care & residential / nursing care beds thus leading to delayed discharges and high bed occupancy. Poor patient flow to discharge (and step down from ITU / HDU) causes high rates of cancellation on the day when beds (including ITU beds) are not available post op.,"Separate elective care capacity from acute bed capacity (elective operative hospital sites) to eliminate impact of high acute bed occupancy on elective care. 7 day routine consultant wards & AHP MDT / working to reduce LOS.
New hospital builds with dedicated elective (separate) capacity is likely the only route to deliver this. 
Better capacity for discharge care to reduce stranded patient numbers."
